taxon_ids,user_supplied_name,submitted_name,matched_name,data_source_title,score
Cuon alpinus,Cuon alpinus,Cuon alpinus,Cuon alpinus,NCBI,0.988
Somateria fischeri,Somateria fischeri,Somateria fischeri,Somateria fischeri,NCBI,0.988
Lemur catta,Lemur catta,Lemur catta,Lemur catta,NCBI,0.988
"Equus ,Bison bonasus",Equus ,Equus,Equus,Catalogue of Life,0.75
"Equus ,Bison bonasus",Bison bonasus,Bison bonasus,Bison bonasus,NCBI,0.988
Rostrhamus sociabilis,Rostrhamus sociabilis,Rostrhamus sociabilis,Rostrhamus sociabilis,NCBI,0.988
Testudo,Testudo,Testudo,Testudo,Catalogue of Life,0.75
Bison bison,Bison bison,Bison bison,Bison bison,NCBI,0.988
Dendragapus obscurus,Dendragapus obscurus,Dendragapus obscurus,Dendragapus obscurus,NCBI,0.988
Balaenoptera acutorostrata,Balaenoptera acutorostrata,Balaenoptera acutorostrata,Balaenoptera acutorostrata,NCBI,0.988
Sula dactylatra,Sula dactylatra,Sula dactylatra,Sula dactylatra,NCBI,0.988
"Ciconia nigra,Aquila clanga,Aquila pomarina",Ciconia nigra,Ciconia nigra,Ciconia nigra,NCBI,0.988
"Ciconia nigra,Aquila clanga,Aquila pomarina",Aquila clanga,Aquila clanga,Aquila clanga,Freebase,0.988
"Ciconia nigra,Aquila clanga,Aquila pomarina",Aquila pomarina,Aquila pomarina,Aquila pomarina,Freebase,0.988
Bubo bubo,Bubo bubo,Bubo bubo,Bubo bubo,NCBI,0.988
"Bubo ,Bubo bubo",Bubo ,Bubo,Bubo,Catalogue of Life,0.75
"Bubo ,Bubo bubo",Bubo bubo,Bubo bubo,Bubo bubo,NCBI,0.988
Odocoileus hemionus,Odocoileus hemionus,Odocoileus hemionus,Odocoileus hemionus,NCBI,0.988
"Aquila heliaca,Aquila nipalensis",Aquila heliaca,Aquila heliaca,Aquila heliaca,NCBI,0.988
"Aquila heliaca,Aquila nipalensis",Aquila nipalensis,Aquila nipalensis,Aquila nipalensis,NCBI,0.988
Caprimulgus vociferus,Caprimulgus vociferus,Caprimulgus vociferus,Caprimulgus vociferus,Freebase,0.988
"Meleagris ,Meleagris gallopavo",Meleagris ,Meleagris,Meleagris,Catalogue of Life,0.75
"Meleagris ,Meleagris gallopavo",Meleagris gallopavo,Meleagris gallopavo,Meleagris gallopavo,NCBI,0.988
Anodorhynchus leari,Anodorhynchus leari,Anodorhynchus leari,Anodorhynchus leari,NCBI,0.988
Falco naumanni,Falco naumanni,Falco naumanni,Falco naumanni,NCBI,0.988
"Alca torda,Fratercula arctica",Alca torda,Alca torda,Alca torda,NCBI,0.988
"Alca torda,Fratercula arctica",Fratercula arctica,Fratercula arctica,Fratercula arctica,NCBI,0.988
"Cerdocyon ,Cerdocyon thous,Chrysocyon brachyurus,Lycalopex vetulus",Cerdocyon ,Cerdocyon,Cerdocyon,Catalogue of Life,0.75
"Cerdocyon ,Cerdocyon thous,Chrysocyon brachyurus,Lycalopex vetulus",Cerdocyon thous,Cerdocyon thous,Cerdocyon thous,NCBI,0.988
"Cerdocyon ,Cerdocyon thous,Chrysocyon brachyurus,Lycalopex vetulus",Chrysocyon brachyurus,Chrysocyon brachyurus,Chrysocyon brachyurus,NCBI,0.988
"Cerdocyon ,Cerdocyon thous,Chrysocyon brachyurus,Lycalopex vetulus",Lycalopex vetulus,Lycalopex vetulus,Lycalopex vetulus,NCBI,0.988
Reptilia,Reptilia,Reptilia,Reptilia,Catalogue of Life,0.75
"Chrysocyon brachyurus,Lycalopex vetulus",Chrysocyon brachyurus,Chrysocyon brachyurus,Chrysocyon brachyurus,NCBI,0.988
"Chrysocyon brachyurus,Lycalopex vetulus",Lycalopex vetulus,Lycalopex vetulus,Lycalopex vetulus,NCBI,0.988
"Tremarctos ornatus,Tapirus pinchaque",Tremarctos ornatus,Tremarctos ornatus,Tremarctos ornatus,NCBI,0.988
"Tremarctos ornatus,Tapirus pinchaque",Tapirus pinchaque,Tapirus pinchaque,Tapirus pinchaque,NCBI,0.988
"Ardeidae ,Ardea herodias,Egretta thula,Ardea alba",Ardeidae ,Ardeidae,Ardeidae,Catalogue of Life,0.75
"Ardeidae ,Ardea herodias,Egretta thula,Ardea alba",Ardea herodias,Ardea herodias,Ardea herodias,NCBI,0.988
"Ardeidae ,Ardea herodias,Egretta thula,Ardea alba",Egretta thula,Egretta thula,Egretta thula,NCBI,0.988
"Ardeidae ,Ardea herodias,Egretta thula,Ardea alba",Ardea alba,Ardea alba,Ardea alba,NCBI,0.988
Eidolon helvum,Eidolon helvum,Eidolon helvum,Eidolon helvum,NCBI,0.988
Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,NCBI,0.988
Falco eleonorae,Falco eleonorae,Falco eleonorae,Falco eleonorae,NCBI,0.988
Indotestudo elongata,Indotestudo elongata,Indotestudo elongata,Indotestudo elongata,NCBI,0.988
Pelecanus crispus,Pelecanus crispus,Pelecanus crispus,Pelecanus crispus,NCBI,0.988
Gyps himalayensis,Gyps himalayensis,Gyps himalayensis,Gyps himalayensis,NCBI,0.988
Pelecanus onocrotalus,Pelecanus onocrotalus,Pelecanus onocrotalus,Pelecanus onocrotalus,NCBI,0.988
Otis tarda,Otis tarda,Otis tarda,Otis tarda,NCBI,0.988
"Gyps ,Gyps coprotheres",Gyps ,Gyps,Gyps,Catalogue of Life,0.75
"Gyps ,Gyps coprotheres",Gyps coprotheres,Gyps coprotheres,Gyps coprotheres,NCBI,0.988
Fregata magnificens,Fregata magnificens,Fregata magnificens,Fregata magnificens,NCBI,0.988
Equus caballus,Equus caballus,Equus caballus,Equus caballus,NCBI,0.988
Botaurus stellaris,Botaurus stellaris,Botaurus stellaris,Botaurus stellaris,NCBI,0.988
Fulica atra,Fulica atra,Fulica atra,Fulica atra,NCBI,0.988
Lynx lynx,Lynx lynx,Lynx lynx,Lynx lynx,NCBI,0.988
Platalea leucorodia,Platalea leucorodia,Platalea leucorodia,Platalea leucorodia,NCBI,0.988
Scolopax rusticola,Scolopax rusticola,Scolopax rusticola,Scolopax rusticola,NCBI,0.988
Capreolus capreolus,Capreolus capreolus,Capreolus capreolus,Capreolus capreolus,NCBI,0.988
Caprimulgus europaeus,Caprimulgus europaeus,Caprimulgus europaeus,Caprimulgus europaeus,NCBI,0.988
Coracias garrulus,Coracias garrulus,Coracias garrulus,Coracias garrulus,NCBI,0.988
Streptopelia turtur,Streptopelia turtur,Streptopelia turtur,Streptopelia turtur,NCBI,0.988
Amphibia,Amphibia,Amphibia,Amphibia,Catalogue of Life,0.75
"Gyps coprotheres,Necrosyrtes monachus",Gyps coprotheres,Gyps coprotheres,Gyps coprotheres,NCBI,0.988
"Gyps coprotheres,Necrosyrtes monachus",Necrosyrtes monachus,Necrosyrtes monachus,Necrosyrtes monachus,NCBI,0.988
"Gyps coprotheres,Gyps africanus",Gyps coprotheres,Gyps coprotheres,Gyps coprotheres,NCBI,0.988
"Gyps coprotheres,Gyps africanus",Gyps africanus,Gyps africanus,Gyps africanus,NCBI,0.988
"Falco vespertinus,Falco amurensis",Falco vespertinus,Falco vespertinus,Falco vespertinus,NCBI,0.988
"Falco vespertinus,Falco amurensis",Falco amurensis,Falco amurensis,Falco amurensis,NCBI,0.988
"Vireo olivaceus,Hylocichla mustelina,Catharus ustulatus",Vireo olivaceus,Vireo olivaceus,Vireo olivaceus,NCBI,0.988
"Vireo olivaceus,Hylocichla mustelina,Catharus ustulatus",Hylocichla mustelina,Hylocichla mustelina,Hylocichla mustelina,NCBI,0.988
"Vireo olivaceus,Hylocichla mustelina,Catharus ustulatus",Catharus ustulatus,Catharus ustulatus,Catharus ustulatus,NCBI,0.988
"Circus cyaneus,Falco peregrinus,Falco columbarius",Circus cyaneus,Circus cyaneus,Circus cyaneus,NCBI,0.988
"Circus cyaneus,Falco peregrinus,Falco columbarius",Falco peregrinus,Falco peregrinus,Falco peregrinus,NCBI,0.988
"Circus cyaneus,Falco peregrinus,Falco columbarius",Falco columbarius,Falco columbarius,Falco columbarius,NCBI,0.988
"Dumetella carolinensis,Protonotaria citrea,Vireo olivaceus,Catharus ustulatus",Dumetella carolinensis,Dumetella carolinensis,Dumetella carolinensis,NCBI,0.988
"Dumetella carolinensis,Protonotaria citrea,Vireo olivaceus,Catharus ustulatus",Protonotaria citrea,Protonotaria citrea,Protonotaria citrea,NCBI,0.988
"Dumetella carolinensis,Protonotaria citrea,Vireo olivaceus,Catharus ustulatus",Vireo olivaceus,Vireo olivaceus,Vireo olivaceus,NCBI,0.988
"Dumetella carolinensis,Protonotaria citrea,Vireo olivaceus,Catharus ustulatus",Catharus ustulatus,Catharus ustulatus,Catharus ustulatus,NCBI,0.988
Pteropodidae,Pteropodidae,Pteropodidae,Pteropodidae,Catalogue of Life,0.75
Acerodon jubatus,Acerodon jubatus,Acerodon jubatus,Acerodon jubatus,NCBI,0.988
Pteropus lylei,Pteropus lylei,Pteropus lylei,Pteropus lylei,NCBI,0.988
"Tadorna ferruginea,Anas querquedula,Anas clypeata",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Tadorna ferruginea,Anas querquedula,Anas clypeata",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Tadorna ferruginea,Anas querquedula,Anas clypeata",Anas clypeata,Anas clypeata,Anas clypeata,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula,Anas clypeata",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula,Anas clypeata",Anas strepera,Anas strepera,Anas strepera,Freebase,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula,Anas clypeata",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula,Anas clypeata",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula,Anas clypeata",Anas clypeata,Anas clypeata,Anas clypeata,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula",Anas strepera,Anas strepera,Anas strepera,Freebase,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas querquedula",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas falcata,Anas falcata,Anas falcata,Freebase,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas crecca,Anas crecca,Anas crecca,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas formosa,Anas formosa,Anas formosa,Freebase,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas penelope,Anas penelope,Anas penelope,Freebase,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas falcata,Anas crecca,Anas formosa,Anas penelope,Anas querquedula,Anas poecilorhyncha",Anas poecilorhyncha,Anas poecilorhyncha,Anas poecilorhyncha,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas acuta,Anas crecca,Larus brunnicephalus,Larus ichthyaetus",Anser indicus,Anser indicus,Anser indicus,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas acuta,Anas crecca,Larus brunnicephalus,Larus ichthyaetus",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas acuta,Anas crecca,Larus brunnicephalus,Larus ichthyaetus",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas acuta,Anas crecca,Larus brunnicephalus,Larus ichthyaetus",Anas crecca,Anas crecca,Anas crecca,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas acuta,Anas crecca,Larus brunnicephalus,Larus ichthyaetus",Larus brunnicephalus,Larus brunnicephalus,Larus brunnicephalus,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas acuta,Anas crecca,Larus brunnicephalus,Larus ichthyaetus",Larus ichthyaetus,Larus ichthyaetus,Larus ichthyaetus,birds_of_tanzania,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anser indicus,Anser indicus,Anser indicus,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anas strepera,Anas strepera,Anas strepera,Freebase,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anas crecca,Anas crecca,Anas crecca,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anas penelope,Anas penelope,Anas penelope,Freebase,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Anser indicus,Tadorna ferruginea,Anas strepera,Anas acuta,Anas crecca,Anas penelope,Anas querquedula,Anas clypeata",Anas clypeata,Anas clypeata,Anas clypeata,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas penelope,Anas querquedula",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas penelope,Anas querquedula",Anas strepera,Anas strepera,Anas strepera,Freebase,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas penelope,Anas querquedula",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas penelope,Anas querquedula",Anas penelope,Anas penelope,Anas penelope,Freebase,0.988
"Tadorna ferruginea,Anas strepera,Anas acuta,Anas penelope,Anas querquedula",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Phoenicopterus ,Anser anser,Anser indicus,Tadorna ferruginea",Phoenicopterus ,Phoenicopterus,Phoenicopterus,Catalogue of Life,0.75
"Phoenicopterus ,Anser anser,Anser indicus,Tadorna ferruginea",Anser anser,Anser anser,Anser anser,NCBI,0.988
"Phoenicopterus ,Anser anser,Anser indicus,Tadorna ferruginea",Anser indicus,Anser indicus,Anser indicus,NCBI,0.988
"Phoenicopterus ,Anser anser,Anser indicus,Tadorna ferruginea",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Tadorna ferruginea,Anas platyrhynchos,Anas strepera,Anas crecca,Anas clypeata,Netta rufina",Tadorna ferruginea,Tadorna ferruginea,Tadorna ferruginea,NCBI,0.988
"Tadorna ferruginea,Anas platyrhynchos,Anas strepera,Anas crecca,Anas clypeata,Netta rufina",Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,NCBI,0.988
"Tadorna ferruginea,Anas platyrhynchos,Anas strepera,Anas crecca,Anas clypeata,Netta rufina",Anas strepera,Anas strepera,Anas strepera,Freebase,0.988
"Tadorna ferruginea,Anas platyrhynchos,Anas strepera,Anas crecca,Anas clypeata,Netta rufina",Anas crecca,Anas crecca,Anas crecca,NCBI,0.988
"Tadorna ferruginea,Anas platyrhynchos,Anas strepera,Anas crecca,Anas clypeata,Netta rufina",Anas clypeata,Anas clypeata,Anas clypeata,NCBI,0.988
"Tadorna ferruginea,Anas platyrhynchos,Anas strepera,Anas crecca,Anas clypeata,Netta rufina",Netta rufina,Netta rufina,Netta rufina,NCBI,0.988
"Dendrocygna viduata,Sarkidiornis melanotos",Dendrocygna viduata,Dendrocygna viduata,Dendrocygna viduata,NCBI,0.988
"Dendrocygna viduata,Sarkidiornis melanotos",Sarkidiornis melanotos,Sarkidiornis melanotos,Sarkidiornis melanotos,NCBI,0.988
"Dendrocygna bicolor,Dendrocygna viduata,Anas querquedula,Sarkidiornis melanotos",Dendrocygna bicolor,Dendrocygna bicolor,Dendrocygna bicolor,NCBI,0.988
"Dendrocygna bicolor,Dendrocygna viduata,Anas querquedula,Sarkidiornis melanotos",Dendrocygna viduata,Dendrocygna viduata,Dendrocygna viduata,NCBI,0.988
"Dendrocygna bicolor,Dendrocygna viduata,Anas querquedula,Sarkidiornis melanotos",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Dendrocygna bicolor,Dendrocygna viduata,Anas querquedula,Sarkidiornis melanotos",Sarkidiornis melanotos,Sarkidiornis melanotos,Sarkidiornis melanotos,NCBI,0.988
Anser cygnoides,Anser cygnoides,Anser cygnoides,Anser cygnoides,NCBI,0.988
"Cygnus cygnus,Anser cygnoides",Cygnus cygnus,Cygnus cygnus,Cygnus cygnus,NCBI,0.988
"Cygnus cygnus,Anser cygnoides",Anser cygnoides,Anser cygnoides,Anser cygnoides,NCBI,0.988
Anser indicus,Anser indicus,Anser indicus,Anser indicus,NCBI,0.988
"Dendrocygna viduata,Anas querquedula,Plectropterus gambensis,Sarkidiornis melanotos",Dendrocygna viduata,Dendrocygna viduata,Dendrocygna viduata,NCBI,0.988
"Dendrocygna viduata,Anas querquedula,Plectropterus gambensis,Sarkidiornis melanotos",Anas querquedula,Anas querquedula,Anas querquedula,NCBI,0.988
"Dendrocygna viduata,Anas querquedula,Plectropterus gambensis,Sarkidiornis melanotos",Plectropterus gambensis,Plectropterus gambensis,Plectropterus gambensis,NCBI,0.988
"Dendrocygna viduata,Anas querquedula,Plectropterus gambensis,Sarkidiornis melanotos",Sarkidiornis melanotos,Sarkidiornis melanotos,Sarkidiornis melanotos,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas crecca,Anas penelope,Anas clypeata,Aythya ferina",Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas crecca,Anas penelope,Anas clypeata,Aythya ferina",Anas acuta,Anas acuta,Anas acuta,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas crecca,Anas penelope,Anas clypeata,Aythya ferina",Anas crecca,Anas crecca,Anas crecca,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas crecca,Anas penelope,Anas clypeata,Aythya ferina",Anas penelope,Anas penelope,Anas penelope,Freebase,0.988
"Anas platyrhynchos,Anas acuta,Anas crecca,Anas penelope,Anas clypeata,Aythya ferina",Anas clypeata,Anas clypeata,Anas clypeata,NCBI,0.988
"Anas platyrhynchos,Anas acuta,Anas crecca,Anas penelope,Anas clypeata,Aythya ferina",Aythya ferina,Aythya ferina,Aythya ferina,NCBI,0.988
Felis silvestris,Felis silvestris,Felis silvestris,Felis silvestris,NCBI,0.988
Dama mesopotamica,Dama mesopotamica,Dama mesopotamica,Dama mesopotamica,NCBI,0.988
Aythya nyroca,Aythya nyroca,Aythya nyroca,Aythya nyroca,NCBI,0.988
Buteo regalis,Buteo regalis,Buteo regalis,Buteo regalis,NCBI,0.988
"Nasua narica,Pecari tajacu,Ateles geoffroyi,Cebus capucinus,Potos flavus",Nasua narica,Nasua narica,Nasua narica,NCBI,0.988
"Nasua narica,Pecari tajacu,Ateles geoffroyi,Cebus capucinus,Potos flavus",Pecari tajacu,Pecari tajacu,Pecari tajacu,NCBI,0.988
"Nasua narica,Pecari tajacu,Ateles geoffroyi,Cebus capucinus,Potos flavus",Ateles geoffroyi,Ateles geoffroyi,Ateles geoffroyi,NCBI,0.988
"Nasua narica,Pecari tajacu,Ateles geoffroyi,Cebus capucinus,Potos flavus",Cebus capucinus,Cebus capucinus,Cebus capucinus,NCBI,0.988
"Nasua narica,Pecari tajacu,Ateles geoffroyi,Cebus capucinus,Potos flavus",Potos flavus,Potos flavus,Potos flavus,NCBI,0.988
Balaenoptera physalus,Balaenoptera physalus,Balaenoptera physalus,Balaenoptera physalus,NCBI,0.988
Psiloscops flammeolus,Psiloscops flammeolus,Psiloscops flammeolus,Psiloscops flammeolus,Encyclopedia of Life,0.988
Tadarida brasiliensis,Tadarida brasiliensis,Tadarida brasiliensis,Tadarida brasiliensis,NCBI,0.988
"Geronticus eremita,Anas platyrhynchos",Geronticus eremita,Geronticus eremita,Geronticus eremita,NCBI,0.988
"Geronticus eremita,Anas platyrhynchos",Anas platyrhynchos,Anas platyrhynchos,Anas platyrhynchos,NCBI,0.988
"Branta ,Branta bernicla",Branta ,Branta,Branta,Catalogue of Life,0.75
"Branta ,Branta bernicla",Branta bernicla,Branta bernicla,Branta bernicla,NCBI,0.988
Trichechus manatus,Trichechus manatus,Trichechus manatus,Trichechus manatus,NCBI,0.988
Phaethon lepturus,Phaethon lepturus,Phaethon lepturus,Phaethon lepturus,NCBI,0.988
Calonectris,Calonectris,Calonectris,Calonectris,Catalogue of Life,0.75
"Loxodonta africana,Loxodonta cyclotis",Loxodonta africana,Loxodonta africana,Loxodonta africana,NCBI,0.988
"Loxodonta africana,Loxodonta cyclotis",Loxodonta cyclotis,Loxodonta cyclotis,Loxodonta cyclotis,NCBI,0.988
Oceanodroma furcata,Oceanodroma furcata,Oceanodroma furcata,Oceanodroma furcata,Freebase,0.988
Vulpes vulpes,Vulpes vulpes,Vulpes vulpes,Vulpes vulpes,NCBI,0.988
Sciurus niger,Sciurus niger,Sciurus niger,Sciurus niger,NCBI,0.988
Spermophilus franklinii,Spermophilus franklinii,Spermophilus franklinii,Spermophilus franklinii,AnAge,0.988
Puffinus puffinus,Puffinus puffinus,Puffinus puffinus,Puffinus puffinus,NCBI,0.988
Canis,Canis,Canis,Canis,Catalogue of Life,0.75
Fregata minor,Fregata minor,Fregata minor,Fregata minor,NCBI,0.988
Sarcophilus harrisii,Sarcophilus harrisii,Sarcophilus harrisii,Sarcophilus harrisii,NCBI,0.988
"Fregata ,Fregata magnificens",Fregata ,Fregata,Fregata,Catalogue of Life,0.75
"Fregata ,Fregata magnificens",Fregata magnificens,Fregata magnificens,Fregata magnificens,NCBI,0.988
Trachops cirrhosus,Trachops cirrhosus,Trachops cirrhosus,Trachops cirrhosus,NCBI,0.988
"Morus bassanus,Rissa tridactyla",Morus bassanus,Morus bassanus,Morus bassanus,NCBI,0.988
"Morus bassanus,Rissa tridactyla",Rissa tridactyla,Rissa tridactyla,Rissa tridactyla,NCBI,0.988
Larus canus,Larus canus,Larus canus,Larus canus,NCBI,0.988
Larus marinus,Larus marinus,Larus marinus,Larus marinus,NCBI,0.988
"Branta bernicla,Branta leucopsis",Branta bernicla,Branta bernicla,Branta bernicla,NCBI,0.988
"Branta bernicla,Branta leucopsis",Branta leucopsis,Branta leucopsis,Branta leucopsis,NCBI,0.988
"Larus argentatus,Larus canus",Larus argentatus,Larus argentatus,Larus argentatus,NCBI,0.988
"Larus argentatus,Larus canus",Larus canus,Larus canus,Larus canus,NCBI,0.988
"Haematopus ostralegus,Recurvirostra avosetta",Haematopus ostralegus,Haematopus ostralegus,Haematopus ostralegus,NCBI,0.988
"Haematopus ostralegus,Recurvirostra avosetta",Recurvirostra avosetta,Recurvirostra avosetta,Recurvirostra avosetta,NCBI,0.988
Anas strepera,Anas strepera,Anas strepera,Anas strepera,Freebase,0.988
Phoebastria irrorata,Phoebastria irrorata,Phoebastria irrorata,Phoebastria irrorata,NCBI,0.988
Arctocephalus galapagoensis,Arctocephalus galapagoensis,Arctocephalus galapagoensis,Arctocephalus galapagoensis,NCBI,0.988
Zalophus wollebaeki,Zalophus wollebaeki,Zalophus wollebaeki,Zalophus wollebaeki,NCBI,0.988
"Chelonoidis ,Chelonoidis hoodensis,Chelonoidis porteri,Chelonoidis donfaustoi",Chelonoidis ,Chelonoidis,Chelonoidis,Catalogue of Life,0.75
"Chelonoidis ,Chelonoidis hoodensis,Chelonoidis porteri,Chelonoidis donfaustoi",Chelonoidis hoodensis,Chelonoidis hoodensis,Chelonoidis hoodensis,NCBI,0.988
"Chelonoidis ,Chelonoidis hoodensis,Chelonoidis porteri,Chelonoidis donfaustoi",Chelonoidis porteri,Chelonoidis porteri,Chelonoidis porteri,NCBI,0.988
"Chelonoidis ,Chelonoidis hoodensis,Chelonoidis porteri,Chelonoidis donfaustoi",Chelonoidis donfaustoi,Chelonoidis donfaustoi,Chelonoidis donfaustoi,NCBI,0.988
Morus serrator,Morus serrator,Morus serrator,Morus serrator,NCBI,0.988
"Anser albifrons,Anser fabalis",Anser albifrons,Anser albifrons,Anser albifrons,NCBI,0.988
"Anser albifrons,Anser fabalis",Anser fabalis,Anser fabalis,Anser fabalis,NCBI,0.988
"Columba palumbus,Alauda arvensis,Sturnus vulgaris,Corvus corone,Galerida cristata",Columba palumbus,Columba palumbus,Columba palumbus,NCBI,0.988
"Columba palumbus,Alauda arvensis,Sturnus vulgaris,Corvus corone,Galerida cristata",Alauda arvensis,Alauda arvensis,Alauda arvensis,NCBI,0.988
"Columba palumbus,Alauda arvensis,Sturnus vulgaris,Corvus corone,Galerida cristata",Sturnus vulgaris,Sturnus vulgaris,Sturnus vulgaris,NCBI,0.988
"Columba palumbus,Alauda arvensis,Sturnus vulgaris,Corvus corone,Galerida cristata",Corvus corone,Corvus corone,Corvus corone,NCBI,0.988
"Columba palumbus,Alauda arvensis,Sturnus vulgaris,Corvus corone,Galerida cristata",Galerida cristata,Galerida cristata,Galerida cristata,NCBI,0.988
"Genetta ,Genetta genetta",Genetta ,Genetta,Genetta,Catalogue of Life,0.75
"Genetta ,Genetta genetta",Genetta genetta,Genetta genetta,Genetta genetta,NCBI,0.988
Genetta genetta,Genetta genetta,Genetta genetta,Genetta genetta,NCBI,0.988
Pygoscelis papua,Pygoscelis papua,Pygoscelis papua,Pygoscelis papua,NCBI,0.988
"Pygoscelis papua,Pygoscelis antarcticus",Pygoscelis papua,Pygoscelis papua,Pygoscelis papua,NCBI,0.988
"Pygoscelis papua,Pygoscelis antarcticus",Pygoscelis antarcticus,Pygoscelis antarcticus,Pygoscelis antarcticus,NCBI,0.988
Chondestes grammacus,Chondestes grammacus,Chondestes grammacus,Chondestes grammacus,NCBI,0.988
Priodontes maximus,Priodontes maximus,Priodontes maximus,Priodontes maximus,NCBI,0.988
Ardeotis nigriceps,Ardeotis nigriceps,Ardeotis nigriceps,Ardeotis nigriceps,NCBI,0.988
